ano_eleicao,sg_uf,sg_partido,nr_candidato,dias_desde_inicio,dias_primeiro_repasse_base,vr_receita_recursos_partidos,primeira_data,total_janela,dias_recalculados,primeiro_repasse_confere,primeiro_repasse_corrigido,diferenca_recursos,total_diverge,recursos_fora_janela,residuo_apos_janela,total_reconciliado
2022,RR,PV,4343,14.0,14.0,6410.0,2022-08-30,4535.0,14.0,True,False,-1875.0,True,1875.0,0.0,True
2022,RR,UNIÃO,4433,6.0,6.0,462407.41000000003,2022-08-22,400000.0,6.0,True,False,-62407.41000000003,True,62407.41,-2.9103830456733704e-11,True
2022,RR,UNIÃO,4444,1.0,1.0,1916407.41,2022-08-17,1781407.4100000001,1.0,True,False,-134999.99999999977,True,135000.0,2.3283064365386963e-10,True
2022,RR,UNIÃO,4477,6.0,6.0,722407.41,2022-08-22,707407.4099999999,6.0,True,False,-15000.000000000116,True,15000.0,-1.1641532182693481e-10,True
2022,RR,UNIÃO,4490,6.0,6.0,462407.41,2022-08-22,407407.41,6.0,True,False,-55000.0,True,55000.0,0.0,True
2022,RS,CIDADANIA,2323,8.0,8.0,2287409.38,2022-08-24,2280000.0,8.0,True,False,-7409.379999999888,True,7409.38,1.1186784831807017e-10,True
2022,RS,MDB,1555,13.0,13.0,335999.95,2022-08-29,330000.0,13.0,True,False,-5999.950000000012,True,5999.95,-1.1823431123048067e-11,True
2022,RS,PDT,1200,8.0,8.0,1450000.0,2022-08-24,1200000.0,8.0,True,False,-250000.0,True,250000.0,0.0,True
2022,RS,PDT,1212,8.0,8.0,1545000.0,2022-08-24,1200000.0,8.0,True,False,-345000.0,True,345000.0,0.0,True
2022,RS,PDT,1221,8.0,8.0,86538.45999999999,2022-08-24,73538.45999999999,8.0,True,False,-13000.0,True,13000.0,0.0,True
2022,RS,PDT,1234,6.0,6.0,1897538.46,2022-08-22,1397538.46,6.0,True,False,-500000.0,True,500000.0,0.0,True
2022,RS,PDT,1261,29.0,29.0,50000.0,2022-09-14,25000.0,29.0,True,False,-25000.0,True,25000.0,0.0,True
2022,RS,PDT,1278,8.0,8.0,430000.0,2022-08-24,400000.0,8.0,True,False,-30000.0,True,30000.0,0.0,True
2022,RS,PL,2228,9.0,9.0,1240000.0,2022-08-25,1200000.0,9.0,True,False,-40000.0,True,40000.0,0.0,True
2022,RS,PODE,1910,0.0,0.0,50166.7,2022-08-16,48939.2,0.0,True,False,-1227.5,True,1227.5,0.0,True
2022,RS,PODE,1914,0.0,0.0,71390.45,2022-08-16,67725.45,0.0,True,False,-3665.0,True,3665.0,0.0,True
2022,RS,PODE,1918,0.0,0.0,26226.649999999998,2022-08-16,25414.149999999998,0.0,True,False,-812.5,True,812.5,0.0,True
2022,RS,PODE,1930,0.0,0.0,58724.92,2022-08-16,47949.92,0.0,True,False,-10775.0,True,10775.0,0.0,True
2022,RS,PODE,1933,0.0,0.0,82621.75,2022-08-16,75821.75,0.0,True,False,-6800.0,True,6800.0,0.0,True
2022,RS,PODE,1939,0.0,0.0,42034.219999999994,2022-08-16,40409.22,0.0,True,False,-1624.9999999999927,True,1625.0,7.275957614183426e-12,True
2022,RS,PODE,1950,0.0,0.0,29369.91,2022-08-16,29029.91,0.0,True,False,-340.0,True,340.0,0.0,True
2022,RS,PODE,1955,0.0,0.0,28931.6,2022-08-16,28417.6,0.0,True,False,-514.0,True,514.0,0.0,True
2022,RS,PODE,1967,0.0,0.0,43318.2,2022-08-16,42358.51,0.0,True,False,-959.689999999995,True,959.69,5.002220859751105e-12,True
2022,RS,PODE,1980,0.0,0.0,49992.2,2022-08-16,47007.2,0.0,True,False,-2985.0,True,2985.0,0.0,True
2022,RS,PODE,1988,0.0,0.0,34451.1,2022-08-16,33223.6,0.0,True,False,-1227.5,True,1227.5,0.0,True
2022,RS,PODE,1991,0.0,0.0,29229.16,2022-08-16,27604.16,0.0,True,False,-1625.0,True,1625.0,0.0,True
2022,RS,PODE,1992,0.0,0.0,147300.85,2022-08-16,146885.85,0.0,True,False,-415.0,True,415.0,0.0,True
2022,RS,PP,1144,15.0,15.0,3036000.0,2022-08-31,2836000.0,15.0,True,False,-200000.0,True,200000.0,0.0,True
2022,RS,PSD,5577,2.0,2.0,1219719.98,2022-08-18,819719.98,2.0,True,False,-400000.0,True,400000.0,0.0,True
2022,RS,PSDB,4570,14.0,14.0,75999.97,2022-08-30,55999.97,14.0,True,False,-20000.0,True,20000.0,0.0,True
2022,RS,PSDB,4599,16.0,16.0,20999.98,2022-09-01,15000.0,16.0,True,False,-5999.98,True,5999.98,0.0,True
2022,RS,PSOL,5020,0.0,0.0,76690.07999999999,2022-08-16,75390.08,0.0,True,False,-1299.9999999999854,True,1300.0,1.4551915228366852e-11,True
2022,RS,PSOL,5040,2.0,2.0,35127.8,2022-08-18,33673.43,2.0,True,False,-1454.3700000000026,True,1454.37,-2.7284841053187847e-12,True
2022,RS,PSOL,5050,0.0,0.0,1810826.09,2022-08-16,1789065.3900000001,0.0,True,False,-21760.699999999953,True,21760.7,4.729372449219227e-11,True
2022,RS,PTB,1490,6.0,6.0,378000.0,2022-08-22,375000.0,6.0,True,False,-3000.0,True,3000.0,0.0,True
2022,RS,PV,4333,13.0,13.0,250095.0,2022-08-29,250000.0,13.0,True,False,-95.0,True,95.0,0.0,True
2022,RS,REPUBLICANOS,1010,2.0,2.0,1722769.99,2022-08-18,1677769.99,2.0,True,False,-45000.0,True,45000.0,0.0,True
2022,RS,REPUBLICANOS,1022,10.0,10.0,1649033.19,2022-08-26,1497973.19,10.0,True,False,-151060.0,True,151060.0,0.0,True
2022,RS,UNIÃO,4444,6.0,6.0,1765121.05,2022-08-22,1734721.05,6.0,True,False,-30400.0,True,30400.0,0.0,True
2022,SC,MDB,1510,7.0,7.0,2002674.0,2022-08-23,2000000.0,7.0,True,False,-2674.0,True,2674.0,0.0,True
2022,SC,PSC,2000,,,30000.0,,,,True,False,-30000.0,True,30000.0,0.0,True
2022,SC,UNIÃO,4411,8.0,8.0,404050.0,2022-08-24,400000.0,8.0,True,False,-4050.0,True,4050.0,0.0,True
2022,SC,UNIÃO,4470,7.0,7.0,398050.0,2022-08-23,394000.0,7.0,True,False,-4050.0,True,4050.0,0.0,True
2022,SE,PSD,5577,15.0,15.0,251062.78,2022-08-31,250000.0,15.0,True,False,-1062.7799999999988,True,1062.78,1.1368683772161603e-12,True
2022,SE,PT,1369,13.0,13.0,77223.0,2022-08-29,9900.0,13.0,True,False,-67323.0,True,67323.0,0.0,True
2022,SE,REDE,1800,3.0,3.0,101404.18,2022-08-19,100000.0,3.0,True,False,-1404.179999999993,True,1404.18,7.048583938740194e-12,True
2022,SE,UNIÃO,4444,13.0,13.0,3018930.15,2022-08-29,2962930.15,13.0,True,False,-56000.0,True,56000.0,0.0,True
2022,SP,AVANTE,7036,7.0,7.0,21451.75,2022-08-23,4000.0,7.0,True,False,-17451.75,True,17451.75,0.0,True
2022,SP,NOVO,3008,9.0,9.0,1241.5300000000002,2022-08-25,677.2,9.0,True,False,-564.3300000000002,True,564.33,-1.1368683772161603e-13,True
2022,SP,NOVO,3047,9.0,9.0,1805.8600000000001,2022-08-25,1241.5300000000002,9.0,True,False,-564.3299999999999,True,564.33,1.1368683772161603e-13,True
2022,SP,NOVO,3058,9.0,9.0,1241.5300000000002,2022-08-25,677.2,9.0,True,False,-564.3300000000002,True,564.33,-1.1368683772161603e-13,True
2022,SP,PDT,1212,8.0,8.0,1413000.0,2022-08-24,1313000.0,8.0,True,False,-100000.0,True,100000.0,0.0,True
2022,SP,PODE,1918,6.0,6.0,76620.0,2022-08-22,57920.0,6.0,True,False,-18700.0,True,18700.0,0.0,True
2022,SP,PSB,4090,14.0,14.0,575247.5,2022-08-30,525247.5,14.0,True,False,-50000.0,True,50000.0,0.0,True
2022,SP,PSD,5599,14.0,14.0,1228256.41,2022-08-30,1010256.41,14.0,True,False,-217999.99999999988,True,218000.0,1.1641532182693481e-10,True
2022,SP,PSDB,4515,3.0,3.0,1647122.07,2022-08-19,1632250.0,3.0,True,False,-14872.070000000065,True,14872.07,-6.548361852765083e-11,True
2022,SP,PSDB,4521,25.0,25.0,86590.9,2022-09-10,61590.9,25.0,True,False,-24999.999999999993,True,25000.0,7.275957614183426e-12,True
2022,SP,PT,1307,34.0,34.0,66671.48,2022-09-19,66311.48,34.0,True,False,-360.0,True,360.0,0.0,True
2022,SP,PT,1344,13.0,13.0,26322.58,2022-08-29,26311.48,13.0,True,False,-11.100000000002183,True,11.1,-2.183142555622908e-12,True
2022,SP,PT,1358,3.0,3.0,1826311.48,2022-08-19,1806311.48,3.0,True,False,-20000.0,True,20000.0,0.0,True
2022,SP,PT,1398,6.0,6.0,1551311.48,2022-08-22,1506311.48,6.0,True,False,-45000.0,True,45000.0,0.0,True
2022,SP,REPUBLICANOS,1010,2.0,2.0,2955993.2199999997,2022-08-18,2687103.12,2.0,True,False,-268890.0999999996,True,268890.1,3.4924596548080444e-10,True
2022,SP,REPUBLICANOS,1034,14.0,14.0,81500.0,2022-08-30,57300.0,14.0,True,False,-24200.0,True,24200.0,0.0,True
2022,SP,SOLIDARIEDADE,7719,9.0,9.0,147874.4,2022-08-25,147758.4,9.0,True,False,-116.0,True,116.0,0.0,True
2022,SP,SOLIDARIEDADE,7733,7.0,7.0,224454.4,2022-08-23,224398.4,7.0,True,False,-56.0,True,56.0,0.0,True
2022,SP,SOLIDARIEDADE,7780,7.0,7.0,1726024.4,2022-08-23,1725968.4,7.0,True,False,-56.0,True,56.0,0.0,True
2022,SP,UNIÃO,4407,3.0,3.0,2916074.5300000003,2022-08-19,2628074.5300000003,3.0,True,False,-288000.0,True,288000.0,0.0,True
2022,SP,UNIÃO,4409,0.0,0.0,547377.58,2022-08-16,545506.9500000001,0.0,True,False,-1870.6299999998882,True,1870.6299999999999,1.1164047464262694e-10,True
2022,SP,UNIÃO,4411,0.0,0.0,2532004.01,2022-08-16,2524504.0100000002,0.0,True,False,-7499.999999999534,True,7500.0,4.656612873077393e-10,True
2022,SP,UNIÃO,4425,1.0,1.0,2795173.91,2022-08-17,2793676.94,1.0,True,False,-1496.970000000205,True,1496.97,-2.0486368157435209e-10,True
2022,SP,UNIÃO,4450,1.0,1.0,2384827.09,2022-08-17,2281878.05,1.0,True,False,-102949.04000000004,True,102949.04,-4.3655745685100555e-11,True
2022,TO,PODE,1991,10.0,10.0,1047776.78,2022-08-26,1044976.78,10.0,True,False,-2800.0,True,2800.0,0.0,True
2022,TO,UNIÃO,4410,8.0,8.0,1868202.8599999999,2022-08-24,1740000.0,8.0,True,False,-128202.85999999987,True,128202.86,1.3096723705530167e-10,True
