ano_eleicao,sg_uf,sg_partido_norm,regra,desfecho,n,k,total,hits,expected
2022,RR,PTB,nucleo_80,eleicao,9,7.0,0.0,0.0,0.0
2022,RR,PTB,acima_divisao_igual,competitividade,9,4.0,1.0,1.0,0.4444444444444444
2022,RR,PTB,acima_divisao_igual,eleicao,9,4.0,0.0,0.0,0.0
2022,RR,PV,top_necr,competitividade,3,2.0,1.0,0.0,0.6666666666666666
2022,RR,PV,top_necr,eleicao,3,2.0,0.0,0.0,0.0
2022,RR,PV,nucleo_80,competitividade,3,2.0,1.0,0.0,0.6666666666666666
2022,RR,PV,nucleo_80,eleicao,3,2.0,0.0,0.0,0.0
2022,RR,PV,acima_divisao_igual,competitividade,3,2.0,1.0,0.0,0.6666666666666666
2022,RR,PV,acima_divisao_igual,eleicao,3,2.0,0.0,0.0,0.0
2022,RR,REDE,top_necr,competitividade,5,3.0,1.0,1.0,0.6
2022,RR,REDE,top_necr,eleicao,5,3.0,0.0,0.0,0.0
2022,RR,REDE,nucleo_80,competitividade,5,4.0,1.0,1.0,0.8
2022,RR,REDE,nucleo_80,eleicao,5,4.0,0.0,0.0,0.0
2022,RR,REDE,acima_divisao_igual,competitividade,5,1.0,1.0,1.0,0.2
2022,RR,REDE,acima_divisao_igual,eleicao,5,1.0,0.0,0.0,0.0
2022,RR,REPUBLICANOS,top_necr,competitividade,9,7.0,3.0,3.0,2.3333333333333335
2022,RR,REPUBLICANOS,top_necr,eleicao,9,7.0,3.0,3.0,2.3333333333333335
2022,RR,REPUBLICANOS,nucleo_80,competitividade,9,7.0,3.0,3.0,2.3333333333333335
2022,RR,REPUBLICANOS,nucleo_80,eleicao,9,7.0,3.0,3.0,2.3333333333333335
2022,RR,REPUBLICANOS,acima_divisao_igual,competitividade,9,1.0,3.0,1.0,0.3333333333333333
2022,RR,REPUBLICANOS,acima_divisao_igual,eleicao,9,1.0,3.0,1.0,0.3333333333333333
2022,RR,SOLIDARIEDADE,top_necr,competitividade,7,5.0,1.0,1.0,0.7142857142857143
2022,RR,SOLIDARIEDADE,top_necr,eleicao,7,5.0,0.0,0.0,0.0
2022,RR,SOLIDARIEDADE,nucleo_80,competitividade,7,5.0,1.0,1.0,0.7142857142857143
2022,RR,SOLIDARIEDADE,nucleo_80,eleicao,7,5.0,0.0,0.0,0.0
2022,RR,SOLIDARIEDADE,acima_divisao_igual,competitividade,7,3.0,1.0,1.0,0.42857142857142855
2022,RR,SOLIDARIEDADE,acima_divisao_igual,eleicao,7,3.0,0.0,0.0,0.0
2022,RR,UNIAO,top_necr,competitividade,8,6.0,3.0,3.0,2.25
2022,RR,UNIAO,top_necr,eleicao,8,6.0,2.0,2.0,1.5
2022,RR,UNIAO,nucleo_80,competitividade,8,6.0,3.0,3.0,2.25
2022,RR,UNIAO,nucleo_80,eleicao,8,6.0,2.0,2.0,1.5
2022,RR,UNIAO,acima_divisao_igual,competitividade,8,3.0,3.0,1.0,1.125
2022,RR,UNIAO,acima_divisao_igual,eleicao,8,3.0,2.0,2.0,0.75
2022,RS,AGIR,top_necr,competitividade,1,0.0,0.0,0.0,0.0
2022,RS,AGIR,top_necr,eleicao,1,0.0,0.0,0.0,0.0
2022,RS,AGIR,nucleo_80,competitividade,1,0.0,0.0,0.0,0.0
2022,RS,AGIR,nucleo_80,eleicao,1,0.0,0.0,0.0,0.0
2022,RS,AGIR,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2022,RS,AGIR,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2022,RS,AVANTE,top_necr,competitividade,30,8.0,0.0,0.0,0.0
2022,RS,AVANTE,top_necr,eleicao,30,8.0,0.0,0.0,0.0
2022,RS,AVANTE,nucleo_80,competitividade,30,13.0,0.0,0.0,0.0
2022,RS,AVANTE,nucleo_80,eleicao,30,13.0,0.0,0.0,0.0
2022,RS,AVANTE,acima_divisao_igual,competitividade,30,8.0,0.0,0.0,0.0
2022,RS,AVANTE,acima_divisao_igual,eleicao,30,8.0,0.0,0.0,0.0
2022,RS,CIDADANIA,top_necr,competitividade,8,1.0,1.0,1.0,0.125
2022,RS,CIDADANIA,top_necr,eleicao,8,1.0,1.0,1.0,0.125
2022,RS,CIDADANIA,nucleo_80,competitividade,8,1.0,1.0,1.0,0.125
2022,RS,CIDADANIA,nucleo_80,eleicao,8,1.0,1.0,1.0,0.125
2022,RS,CIDADANIA,acima_divisao_igual,competitividade,8,1.0,1.0,1.0,0.125
2022,RS,CIDADANIA,acima_divisao_igual,eleicao,8,1.0,1.0,1.0,0.125
2022,RS,DC,top_necr,competitividade,7,2.0,0.0,0.0,0.0
2022,RS,DC,top_necr,eleicao,7,2.0,0.0,0.0,0.0
2022,RS,DC,nucleo_80,competitividade,7,3.0,0.0,0.0,0.0
2022,RS,DC,nucleo_80,eleicao,7,3.0,0.0,0.0,0.0
2022,RS,DC,acima_divisao_igual,competitividade,7,1.0,0.0,0.0,0.0
2022,RS,DC,acima_divisao_igual,eleicao,7,1.0,0.0,0.0,0.0
2022,RS,MDB,top_necr,competitividade,24,8.0,8.0,7.0,2.6666666666666665
2022,RS,MDB,top_necr,eleicao,24,8.0,3.0,3.0,1.0
2022,RS,MDB,nucleo_80,competitividade,24,7.0,8.0,7.0,2.3333333333333335
2022,RS,MDB,nucleo_80,eleicao,24,7.0,3.0,3.0,0.875
2022,RS,MDB,acima_divisao_igual,competitividade,24,6.0,8.0,6.0,2.0
2022,RS,MDB,acima_divisao_igual,eleicao,24,6.0,3.0,3.0,0.75
2022,RS,NOVO,top_necr,competitividade,6,2.0,2.0,1.0,0.6666666666666666
2022,RS,NOVO,top_necr,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2022,RS,NOVO,nucleo_80,competitividade,6,2.0,2.0,1.0,0.6666666666666666
2022,RS,NOVO,nucleo_80,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2022,RS,NOVO,acima_divisao_igual,competitividade,6,2.0,2.0,1.0,0.6666666666666666
2022,RS,NOVO,acima_divisao_igual,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2022,RS,PATRIOTA,top_necr,competitividade,23,17.999999999999996,0.0,0.0,0.0
2022,RS,PATRIOTA,top_necr,eleicao,23,17.999999999999996,0.0,0.0,0.0
2022,RS,PATRIOTA,nucleo_80,competitividade,23,15.000000000000002,0.0,0.0,0.0
2022,RS,PATRIOTA,nucleo_80,eleicao,23,15.000000000000002,0.0,0.0,0.0
2022,RS,PATRIOTA,acima_divisao_igual,competitividade,23,12.0,0.0,0.0,0.0
2022,RS,PATRIOTA,acima_divisao_igual,eleicao,23,12.0,0.0,0.0,0.0
2022,RS,PC DO B,top_necr,competitividade,4,2.0,1.0,1.0,0.5
2022,RS,PC DO B,top_necr,eleicao,4,2.0,1.0,1.0,0.5
2022,RS,PC DO B,nucleo_80,competitividade,4,2.0,1.0,1.0,0.5
2022,RS,PC DO B,nucleo_80,eleicao,4,2.0,1.0,1.0,0.5
2022,RS,PC DO B,acima_divisao_igual,competitividade,4,2.0,1.0,1.0,0.5
2022,RS,PC DO B,acima_divisao_igual,eleicao,4,2.0,1.0,1.0,0.5
2022,RS,PCB,top_necr,competitividade,2,0.0,0.0,0.0,0.0
2022,RS,PCB,top_necr,eleicao,2,0.0,0.0,0.0,0.0
2022,RS,PCB,nucleo_80,competitividade,2,0.0,0.0,0.0,0.0
2022,RS,PCB,nucleo_80,eleicao,2,0.0,0.0,0.0,0.0
2022,RS,PCB,acima_divisao_igual,competitividade,2,0.0,0.0,0.0,0.0
2022,RS,PCB,acima_divisao_igual,eleicao,2,0.0,0.0,0.0,0.0
2022,RS,PDT,top_necr,competitividade,28,6.0,3.0,3.0,0.6428571428571429
2022,RS,PDT,top_necr,eleicao,28,6.0,2.0,2.0,0.42857142857142855
2022,RS,PDT,nucleo_80,competitividade,28,6.0,3.0,3.0,0.6428571428571429
2022,RS,PDT,nucleo_80,eleicao,28,6.0,2.0,2.0,0.42857142857142855
2022,RS,PDT,acima_divisao_igual,competitividade,28,4.0,3.0,3.0,0.42857142857142855
2022,RS,PDT,acima_divisao_igual,eleicao,28,4.0,2.0,2.0,0.2857142857142857
2022,RS,PL,top_necr,competitividade,31,5.0,7.0,4.0,1.1290322580645162
2022,RS,PL,top_necr,eleicao,31,5.0,4.0,3.0,0.6451612903225806
2022,RS,PL,nucleo_80,competitividade,31,4.0,7.0,3.0,0.9032258064516129
2022,RS,PL,nucleo_80,eleicao,31,4.0,4.0,3.0,0.5161290322580645
2022,RS,PL,acima_divisao_igual,competitividade,31,5.0,7.0,4.0,1.1290322580645162
2022,RS,PL,acima_divisao_igual,eleicao,31,5.0,4.0,3.0,0.6451612903225806
2022,RS,PODE,top_necr,competitividade,28,5.0,1.0,1.0,0.17857142857142858
2022,RS,PODE,top_necr,eleicao,28,5.0,1.0,0.0,0.17857142857142858
2022,RS,PODE,nucleo_80,competitividade,28,6.0,1.0,1.0,0.21428571428571427
2022,RS,PODE,nucleo_80,eleicao,28,6.0,1.0,0.0,0.21428571428571427
2022,RS,PODE,acima_divisao_igual,competitividade,28,5.0,1.0,1.0,0.17857142857142858
2022,RS,PODE,acima_divisao_igual,eleicao,28,5.0,1.0,0.0,0.17857142857142858
2022,RS,PP,top_necr,competitividade,27,6.0,7.0,6.0,1.5555555555555556
2022,RS,PP,top_necr,eleicao,27,6.0,3.0,3.0,0.6666666666666666
2022,RS,PP,nucleo_80,competitividade,27,5.0,7.0,5.0,1.2962962962962963
2022,RS,PP,nucleo_80,eleicao,27,5.0,3.0,3.0,0.5555555555555556
2022,RS,PP,acima_divisao_igual,competitividade,27,5.0,7.0,5.0,1.2962962962962963
2022,RS,PP,acima_divisao_igual,eleicao,27,5.0,3.0,3.0,0.5555555555555556
2022,RS,PROS,top_necr,competitividade,3,0.0,0.0,0.0,0.0
2022,RS,PROS,top_necr,eleicao,3,0.0,0.0,0.0,0.0
2022,RS,PROS,nucleo_80,competitividade,3,0.0,0.0,0.0,0.0
2022,RS,PROS,nucleo_80,eleicao,3,0.0,0.0,0.0,0.0
2022,RS,PROS,acima_divisao_igual,competitividade,3,0.0,0.0,0.0,0.0
2022,RS,PROS,acima_divisao_igual,eleicao,3,0.0,0.0,0.0,0.0
2022,RS,PRTB,top_necr,competitividade,7,5.0,0.0,0.0,0.0
2022,RS,PRTB,top_necr,eleicao,7,5.0,0.0,0.0,0.0
2022,RS,PRTB,nucleo_80,competitividade,7,5.0,0.0,0.0,0.0
2022,RS,PRTB,nucleo_80,eleicao,7,5.0,0.0,0.0,0.0
2022,RS,PRTB,acima_divisao_igual,competitividade,7,2.0,0.0,0.0,0.0
2022,RS,PRTB,acima_divisao_igual,eleicao,7,2.0,0.0,0.0,0.0
2022,RS,PSB,top_necr,competitividade,23,7.0,3.0,3.0,0.9130434782608695
2022,RS,PSB,top_necr,eleicao,23,7.0,1.0,1.0,0.30434782608695654
2022,RS,PSB,nucleo_80,competitividade,23,11.0,3.0,3.0,1.434782608695652
2022,RS,PSB,nucleo_80,eleicao,23,11.0,1.0,1.0,0.4782608695652174
2022,RS,PSB,acima_divisao_igual,competitividade,23,4.0,3.0,2.0,0.5217391304347826
2022,RS,PSB,acima_divisao_igual,eleicao,23,4.0,1.0,1.0,0.17391304347826086
2022,RS,PSC,top_necr,competitividade,29,21.0,1.0,1.0,0.7241379310344828
2022,RS,PSC,top_necr,eleicao,29,21.0,0.0,0.0,0.0
2022,RS,PSC,nucleo_80,competitividade,29,15.999999999999998,1.0,1.0,0.5517241379310345
2022,RS,PSC,nucleo_80,eleicao,29,15.999999999999998,0.0,0.0,0.0
2022,RS,PSC,acima_divisao_igual,competitividade,29,13.0,1.0,1.0,0.4482758620689655
2022,RS,PSC,acima_divisao_igual,eleicao,29,13.0,0.0,0.0,0.0
2022,RS,PSD,top_necr,competitividade,28,8.0,5.0,4.0,1.4285714285714286
2022,RS,PSD,top_necr,eleicao,28,8.0,1.0,1.0,0.2857142857142857
2022,RS,PSD,nucleo_80,competitividade,28,6.0,5.0,4.0,1.0714285714285714
2022,RS,PSD,nucleo_80,eleicao,28,6.0,1.0,1.0,0.21428571428571427
2022,RS,PSD,acima_divisao_igual,competitividade,28,5.0,5.0,4.0,0.8928571428571429
2022,RS,PSD,acima_divisao_igual,eleicao,28,5.0,1.0,1.0,0.17857142857142858
2022,RS,PSDB,top_necr,competitividade,23,8.0,4.0,4.0,1.391304347826087
2022,RS,PSDB,top_necr,eleicao,23,8.0,2.0,2.0,0.6956521739130435
2022,RS,PSDB,nucleo_80,competitividade,23,7.0,4.0,4.0,1.2173913043478262
2022,RS,PSDB,nucleo_80,eleicao,23,7.0,2.0,2.0,0.6086956521739131
2022,RS,PSDB,acima_divisao_igual,competitividade,23,5.0,4.0,3.0,0.8695652173913043
2022,RS,PSDB,acima_divisao_igual,eleicao,23,5.0,2.0,2.0,0.43478260869565216
2022,RS,PSOL,top_necr,competitividade,30,8.0,2.0,2.0,0.5333333333333333
2022,RS,PSOL,top_necr,eleicao,30,8.0,1.0,1.0,0.26666666666666666
2022,RS,PSOL,nucleo_80,competitividade,30,9.0,2.0,2.0,0.6
2022,RS,PSOL,nucleo_80,eleicao,30,9.0,1.0,1.0,0.3
2022,RS,PSOL,acima_divisao_igual,competitividade,30,9.0,2.0,2.0,0.6
2022,RS,PSOL,acima_divisao_igual,eleicao,30,9.0,1.0,1.0,0.3
2022,RS,PSTU,top_necr,competitividade,3,2.0,0.0,0.0,0.0
2022,RS,PSTU,top_necr,eleicao,3,2.0,0.0,0.0,0.0
2022,RS,PSTU,nucleo_80,competitividade,3,2.0,0.0,0.0,0.0
2022,RS,PSTU,nucleo_80,eleicao,3,2.0,0.0,0.0,0.0
2022,RS,PSTU,acima_divisao_igual,competitividade,3,1.0,0.0,0.0,0.0
2022,RS,PSTU,acima_divisao_igual,eleicao,3,1.0,0.0,0.0,0.0
2022,RS,PT,top_necr,competitividade,25,10.0,7.0,7.0,2.8
2022,RS,PT,top_necr,eleicao,25,10.0,6.0,6.0,2.4
2022,RS,PT,nucleo_80,competitividade,25,7.0,7.0,5.0,1.96
2022,RS,PT,nucleo_80,eleicao,25,7.0,6.0,6.0,1.68
2022,RS,PT,acima_divisao_igual,competitividade,25,8.0,7.0,6.0,2.24
2022,RS,PT,acima_divisao_igual,eleicao,25,8.0,6.0,6.0,1.92
2022,RS,PTB,top_necr,competitividade,31,8.0,5.0,5.0,1.2903225806451613
2022,RS,PTB,top_necr,eleicao,31,8.0,0.0,0.0,0.0
2022,RS,PTB,nucleo_80,competitividade,31,12.0,5.0,5.0,1.935483870967742
2022,RS,PTB,nucleo_80,eleicao,31,12.0,0.0,0.0,0.0
2022,RS,PTB,acima_divisao_igual,competitividade,31,7.0,5.0,5.0,1.1290322580645162
2022,RS,PTB,acima_divisao_igual,eleicao,31,7.0,0.0,0.0,0.0
2022,RS,PV,top_necr,competitividade,2,2.0,0.0,0.0,0.0
2022,RS,PV,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2022,RS,PV,nucleo_80,competitividade,2,2.0,0.0,0.0,0.0
2022,RS,PV,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2022,RS,PV,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2022,RS,PV,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,RS,REDE,top_necr,competitividade,2,1.0,0.0,0.0,0.0
2022,RS,REDE,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2022,RS,REDE,nucleo_80,competitividade,2,1.0,0.0,0.0,0.0
2022,RS,REDE,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2022,RS,REDE,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2022,RS,REDE,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,RS,REPUBLICANOS,top_necr,competitividade,32,7.0,7.0,6.0,1.53125
2022,RS,REPUBLICANOS,top_necr,eleicao,32,7.0,3.0,3.0,0.65625
2022,RS,REPUBLICANOS,nucleo_80,competitividade,32,6.0,7.0,6.0,1.3125
2022,RS,REPUBLICANOS,nucleo_80,eleicao,32,6.0,3.0,3.0,0.5625
2022,RS,REPUBLICANOS,acima_divisao_igual,competitividade,32,6.0,7.0,6.0,1.3125
2022,RS,REPUBLICANOS,acima_divisao_igual,eleicao,32,6.0,3.0,3.0,0.5625
2022,RS,SOLIDARIEDADE,top_necr,competitividade,25,17.0,0.0,0.0,0.0
2022,RS,SOLIDARIEDADE,top_necr,eleicao,25,17.0,0.0,0.0,0.0
2022,RS,SOLIDARIEDADE,nucleo_80,competitividade,25,13.0,0.0,0.0,0.0
2022,RS,SOLIDARIEDADE,nucleo_80,eleicao,25,13.0,0.0,0.0,0.0
2022,RS,SOLIDARIEDADE,acima_divisao_igual,competitividade,25,10.0,0.0,0.0,0.0
2022,RS,SOLIDARIEDADE,acima_divisao_igual,eleicao,25,10.0,0.0,0.0,0.0
2022,RS,UNIAO,top_necr,competitividade,28,7.0,3.0,3.0,0.75
2022,RS,UNIAO,top_necr,eleicao,28,7.0,1.0,1.0,0.25
2022,RS,UNIAO,nucleo_80,competitividade,28,8.0,3.0,3.0,0.8571428571428571
2022,RS,UNIAO,nucleo_80,eleicao,28,8.0,1.0,1.0,0.2857142857142857
2022,RS,UNIAO,acima_divisao_igual,competitividade,28,9.0,3.0,3.0,0.9642857142857143
2022,RS,UNIAO,acima_divisao_igual,eleicao,28,9.0,1.0,1.0,0.32142857142857145
2022,RS,UP,top_necr,competitividade,2,2.0,0.0,0.0,0.0
2022,RS,UP,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2022,RS,UP,nucleo_80,competitividade,2,2.0,0.0,0.0,0.0
2022,RS,UP,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2022,RS,UP,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2022,RS,UP,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,SC,AVANTE,top_necr,competitividade,12,7.0,0.0,0.0,0.0
2022,SC,AVANTE,top_necr,eleicao,12,7.0,0.0,0.0,0.0
2022,SC,AVANTE,nucleo_80,competitividade,12,6.0,0.0,0.0,0.0
2022,SC,AVANTE,nucleo_80,eleicao,12,6.0,0.0,0.0,0.0
2022,SC,AVANTE,acima_divisao_igual,competitividade,12,5.0,0.0,0.0,0.0
2022,SC,AVANTE,acima_divisao_igual,eleicao,12,5.0,0.0,0.0,0.0
2022,SC,CIDADANIA,top_necr,competitividade,5,1.0,1.0,1.0,0.2
2022,SC,CIDADANIA,top_necr,eleicao,5,1.0,1.0,1.0,0.2
2022,SC,CIDADANIA,nucleo_80,competitividade,5,1.0,1.0,1.0,0.2
2022,SC,CIDADANIA,nucleo_80,eleicao,5,1.0,1.0,1.0,0.2
2022,SC,CIDADANIA,acima_divisao_igual,competitividade,5,1.0,1.0,1.0,0.2
2022,SC,CIDADANIA,acima_divisao_igual,eleicao,5,1.0,1.0,1.0,0.2
2022,SC,DC,top_necr,competitividade,2,2.0,0.0,0.0,0.0
2022,SC,DC,top_necr,eleicao,2,2.0,0.0,0.0,0.0
2022,SC,DC,nucleo_80,competitividade,2,2.0,0.0,0.0,0.0
2022,SC,DC,nucleo_80,eleicao,2,2.0,0.0,0.0,0.0
2022,SC,DC,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2022,SC,DC,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,SC,MDB,top_necr,competitividade,16,5.0,4.0,3.0,1.25
2022,SC,MDB,top_necr,eleicao,16,5.0,3.0,3.0,0.9375
2022,SC,MDB,nucleo_80,competitividade,16,5.0,4.0,3.0,1.25
2022,SC,MDB,nucleo_80,eleicao,16,5.0,3.0,3.0,0.9375
2022,SC,MDB,acima_divisao_igual,competitividade,16,4.0,4.0,3.0,1.0
2022,SC,MDB,acima_divisao_igual,eleicao,16,4.0,3.0,3.0,0.75
2022,SC,NOVO,top_necr,competitividade,13,3.0,2.0,1.0,0.46153846153846156
2022,SC,NOVO,top_necr,eleicao,13,3.0,1.0,0.0,0.23076923076923078
2022,SC,NOVO,nucleo_80,competitividade,13,2.0,2.0,1.0,0.3076923076923077
2022,SC,NOVO,nucleo_80,eleicao,13,2.0,1.0,0.0,0.15384615384615385
2022,SC,NOVO,acima_divisao_igual,competitividade,13,2.0,2.0,1.0,0.3076923076923077
2022,SC,NOVO,acima_divisao_igual,eleicao,13,2.0,1.0,0.0,0.15384615384615385
2022,SC,PATRIOTA,top_necr,competitividade,16,11.0,5.0,4.0,3.4375
2022,SC,PATRIOTA,top_necr,eleicao,16,11.0,0.0,0.0,0.0
2022,SC,PATRIOTA,nucleo_80,competitividade,16,9.0,5.0,3.5,2.8125
2022,SC,PATRIOTA,nucleo_80,eleicao,16,9.0,0.0,0.0,0.0
2022,SC,PATRIOTA,acima_divisao_igual,competitividade,16,7.0,5.0,2.0,2.1875
2022,SC,PATRIOTA,acima_divisao_igual,eleicao,16,7.0,0.0,0.0,0.0
2022,SC,PC DO B,top_necr,competitividade,2,1.0,0.0,0.0,0.0
2022,SC,PC DO B,top_necr,eleicao,2,1.0,0.0,0.0,0.0
2022,SC,PC DO B,nucleo_80,competitividade,2,1.0,0.0,0.0,0.0
2022,SC,PC DO B,nucleo_80,eleicao,2,1.0,0.0,0.0,0.0
2022,SC,PC DO B,acima_divisao_igual,competitividade,2,1.0,0.0,0.0,0.0
2022,SC,PC DO B,acima_divisao_igual,eleicao,2,1.0,0.0,0.0,0.0
2022,SC,PCO,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2022,SC,PCO,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2022,SC,PCO,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
2022,SC,PCO,nucleo_80,eleicao,1,1.0,0.0,0.0,0.0
2022,SC,PCO,acima_divisao_igual,competitividade,1,0.0,0.0,0.0,0.0
2022,SC,PCO,acima_divisao_igual,eleicao,1,0.0,0.0,0.0,0.0
2022,SC,PDT,top_necr,competitividade,12,9.0,1.0,1.0,0.75
2022,SC,PDT,top_necr,eleicao,12,9.0,0.0,0.0,0.0
2022,SC,PDT,nucleo_80,competitividade,12,7.0,1.0,1.0,0.5833333333333334
2022,SC,PDT,nucleo_80,eleicao,12,7.0,0.0,0.0,0.0
2022,SC,PDT,acima_divisao_igual,competitividade,12,5.0,1.0,1.0,0.4166666666666667
2022,SC,PDT,acima_divisao_igual,eleicao,12,5.0,0.0,0.0,0.0
2022,SC,PL,top_necr,competitividade,15,5.0,6.0,3.5,2.0
2022,SC,PL,top_necr,eleicao,15,5.0,6.0,4.0,2.0
2022,SC,PL,nucleo_80,competitividade,15,5.0,6.0,3.5,2.0
2022,SC,PL,nucleo_80,eleicao,15,5.0,6.0,4.0,2.0
2022,SC,PL,acima_divisao_igual,competitividade,15,6.0,6.0,4.0,2.4
2022,SC,PL,acima_divisao_igual,eleicao,15,6.0,6.0,5.0,2.4
2022,SC,PODE,top_necr,competitividade,16,8.0,2.0,2.0,1.0
2022,SC,PODE,top_necr,eleicao,16,8.0,0.0,0.0,0.0
2022,SC,PODE,nucleo_80,competitividade,16,7.0,2.0,2.0,0.875
2022,SC,PODE,nucleo_80,eleicao,16,7.0,0.0,0.0,0.0
2022,SC,PODE,acima_divisao_igual,competitividade,16,6.0,2.0,2.0,0.75
2022,SC,PODE,acima_divisao_igual,eleicao,16,6.0,0.0,0.0,0.0
2022,SC,PP,top_necr,competitividade,17,5.0,3.0,3.0,0.8823529411764706
2022,SC,PP,top_necr,eleicao,17,5.0,0.0,0.0,0.0
2022,SC,PP,nucleo_80,competitividade,17,6.0,3.0,3.0,1.0588235294117647
2022,SC,PP,nucleo_80,eleicao,17,6.0,0.0,0.0,0.0
2022,SC,PP,acima_divisao_igual,competitividade,17,5.0,3.0,3.0,0.8823529411764706
2022,SC,PP,acima_divisao_igual,eleicao,17,5.0,0.0,0.0,0.0
2022,SC,PROS,top_necr,competitividade,13,0.0,0.0,0.0,0.0
2022,SC,PROS,top_necr,eleicao,13,0.0,0.0,0.0,0.0
2022,SC,PROS,nucleo_80,competitividade,13,0.0,0.0,0.0,0.0
2022,SC,PROS,nucleo_80,eleicao,13,0.0,0.0,0.0,0.0
2022,SC,PROS,acima_divisao_igual,competitividade,13,0.0,0.0,0.0,0.0
2022,SC,PROS,acima_divisao_igual,eleicao,13,0.0,0.0,0.0,0.0
2022,SC,PRTB,top_necr,competitividade,3,2.0,0.0,0.0,0.0
2022,SC,PRTB,top_necr,eleicao,3,2.0,0.0,0.0,0.0
2022,SC,PRTB,nucleo_80,competitividade,3,2.0,0.0,0.0,0.0
2022,SC,PRTB,nucleo_80,eleicao,3,2.0,0.0,0.0,0.0
2022,SC,PRTB,acima_divisao_igual,competitividade,3,1.0,0.0,0.0,0.0
2022,SC,PRTB,acima_divisao_igual,eleicao,3,1.0,0.0,0.0,0.0
2022,SC,PSB,top_necr,competitividade,17,7.0,2.0,2.0,0.8235294117647058
2022,SC,PSB,top_necr,eleicao,17,7.0,0.0,0.0,0.0
2022,SC,PSB,nucleo_80,competitividade,17,8.0,2.0,2.0,0.9411764705882353
2022,SC,PSB,nucleo_80,eleicao,17,8.0,0.0,0.0,0.0
2022,SC,PSB,acima_divisao_igual,competitividade,17,3.0,2.0,2.0,0.35294117647058826
2022,SC,PSB,acima_divisao_igual,eleicao,17,3.0,0.0,0.0,0.0
2022,SC,PSC,top_necr,competitividade,15,6.0,2.0,1.0,0.8
2022,SC,PSC,top_necr,eleicao,15,6.0,0.0,0.0,0.0
2022,SC,PSC,nucleo_80,competitividade,15,8.0,2.0,1.0,1.0666666666666667
2022,SC,PSC,nucleo_80,eleicao,15,8.0,0.0,0.0,0.0
2022,SC,PSC,acima_divisao_igual,competitividade,15,5.0,2.0,1.0,0.6666666666666666
2022,SC,PSC,acima_divisao_igual,eleicao,15,5.0,0.0,0.0,0.0
2022,SC,PSD,top_necr,competitividade,13,6.0,6.0,6.0,2.769230769230769
2022,SC,PSD,top_necr,eleicao,13,6.0,2.0,2.0,0.9230769230769231
2022,SC,PSD,nucleo_80,competitividade,13,5.0,6.0,5.0,2.3076923076923075
2022,SC,PSD,nucleo_80,eleicao,13,5.0,2.0,1.5,0.7692307692307693
2022,SC,PSD,acima_divisao_igual,competitividade,13,6.0,6.0,6.0,2.769230769230769
2022,SC,PSD,acima_divisao_igual,eleicao,13,6.0,2.0,2.0,0.9230769230769231
2022,SC,PSDB,top_necr,competitividade,9,2.0,1.0,1.0,0.2222222222222222
2022,SC,PSDB,top_necr,eleicao,9,2.0,0.0,0.0,0.0
2022,SC,PSDB,nucleo_80,competitividade,9,2.0,1.0,1.0,0.2222222222222222
2022,SC,PSDB,nucleo_80,eleicao,9,2.0,0.0,0.0,0.0
2022,SC,PSDB,acima_divisao_igual,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2022,SC,PSDB,acima_divisao_igual,eleicao,9,1.0,0.0,0.0,0.0
2022,SC,PSOL,top_necr,competitividade,11,6.0,0.0,0.0,0.0
2022,SC,PSOL,top_necr,eleicao,11,6.0,0.0,0.0,0.0
2022,SC,PSOL,nucleo_80,competitividade,11,5.0,0.0,0.0,0.0
2022,SC,PSOL,nucleo_80,eleicao,11,5.0,0.0,0.0,0.0
2022,SC,PSOL,acima_divisao_igual,competitividade,11,4.0,0.0,0.0,0.0
2022,SC,PSOL,acima_divisao_igual,eleicao,11,4.0,0.0,0.0,0.0
2022,SC,PSTU,top_necr,competitividade,1,1.0,0.0,0.0,0.0
2022,SC,PSTU,top_necr,eleicao,1,1.0,0.0,0.0,0.0
2022,SC,PSTU,nucleo_80,competitividade,1,1.0,0.0,0.0,0.0
